business_name,tier,geography,invoice_count_90d,invoice_value_90d,estimate_count_90d,estimate_value_90d,order_count_90d,order_value_90d,receivable_amount,overdue_amount,buyer_app_enabled,has_active_price_list,has_active_cohort,health_reason,last_invoice_at,last_buyer_app_activity_at
HR LOTUS  SERVICES,,,1,820.00,1,820.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-08 18:30:00+00,
VEDAM CONSULTANTS 6300998626,,,1,820.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-22 18:30:00+00,
srinivas yadav 2625,,,2,810.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-02 18:30:00+00,
ELLIT SECURITY SERVICES 9676868233,,,2,805.00,2,109110.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-21 18:30:00+00,
RAJU RAGHAVA ADINARAYANA [5555],,,1,800.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-05 18:30:00+00,
CALIBR ENTERPRISES,,,2,800.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-12 18:30:00+00,
PRATAP 4904,,,1,800.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-28 18:30:00+00,
MR.OMER 1954,,,2,800.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-26 18:30:00+00,
CHAND SAAB SECURITY SOLUTIONS,,,1,800.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-18 18:30:00+00,
LAXMAN 9849796059,,,1,799.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-16 18:30:00+00,
SRIKANTH 7032041475,,,1,792.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-04 18:30:00+00,
GHANDHI NAGAR KRISHNA,,"{'city': None, 'state': None, 'address': 'GHANDHI NAGAR', 'country': None, 'pincode': None}",1,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-21 18:30:00+00,
SIDDI VINAYAKA CCTV NETWORKS,,,1,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-08 18:30:00+00,
COMMAND SECURITY SOLUTIONS 9700920450,,,1,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-08 18:30:00+00,
MS SOLUTIONS 9985684160,,"{'city': None, 'state': 'Telangana', 'address': 'PUNJAGUTTA', 'country': 'India', 'pincode': None}",1,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-22 18:30:00+00,
MAHESH TECHNOLOGIES 9676812840,,,2,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-02 18:30:00+00,
VENU 9912221045,,,1,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-01 18:30:00+00,
M.K. TECHNOLOGIES PRIVATE LIMITED,,"{'city': 'Hyderabad', 'state': 'Telangana', 'address': 'H NO 12 2 826 B 25, , Vivekanada colony', 'country': 'India', 'pincode': '500028'}",1,790.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-22 18:30:00+00,
SHAIK TECHNITION,,,1,785.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-30 18:30:00+00,
GMR 6206875636,,,1,780.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-06 18:30:00+00,
KEVIN 8074199580,,,1,780.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-08 18:30:00+00,
ANU TECHNOLOGIES,,,1,780.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-28 18:30:00+00,
RAVI KUMAR CCTV,,,2,775.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-27 18:30:00+00,
SANTHOSH ELECTRIC,,,2,774.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-22 18:30:00+00,
PRAVEEN 7842,,,2,770.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-21 18:30:00+00,
PRASAD,,,1,770.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-02 18:30:00+00,
DASARATH 9490016227,,,1,760.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-07 18:30:00+00,
MR.SAGAR,,,1,760.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-06 18:30:00+00,
NIHANTH REDDY 7981324951,,,1,760.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-23 18:30:00+00,
INDUS TECHNOLOGIES,,,1,756.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-10 18:30:00+00,
SECURITY SYSTEM ALI OMER,,,2,756.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-26 18:30:00+00,
KRUPA BUILDING CCTV,,,2,755.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-24 18:30:00+00,
TANISH 8500437080,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-04 18:30:00+00,
JALAL 1208,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-29 18:30:00+00,
RAVI TEJA 9133914256,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-12 18:30:00+00,
MR.SUNNY 3035,,"{'city': None, 'state': 'Telangana', 'address': 'BANJARAHILLS', 'country': 'India', 'pincode': None}",1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-21 18:30:00+00,
RASHEED ABDUL MOHAMMED,,,2,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-19 18:30:00+00,
SKS SOLUTIONS 6301568265,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-14 18:30:00+00,
MAHESH 7981054544,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-02 18:30:00+00,
ZIVAME KARMANGHAT,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-15 18:30:00+00,
BALAYA GOUD 5203,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-25 18:30:00+00,
SHIVA  [5255],,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-08 18:30:00+00,
MR.ABDUL HANNAN 5851,,"{'city': None, 'state': 'Telangana', 'address': 'MAHDIPATANAM', 'country': 'India', 'pincode': None}",1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-15 18:30:00+00,
AMID KHAN 9985364736,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-17 18:30:00+00,
SHASHADHAR REEDY 0259,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-28 18:30:00+00,
SHANAWAZ 9966717254,,,2,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-29 18:30:00+00,
M SATHISH KUMAR,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-01 18:30:00+00,
AANCY,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-25 18:30:00+00,
LAXMIKANTH 7075767343,,,1,750.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-04 18:30:00+00,
MR. SRIKATH 1921,,,1,750.00,1,55200.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-25 18:30:00+00,
INFINITY TECHNO SOLUTIONS,,,1,745.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-01 18:30:00+00,
MR.VISHNU 2915,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-21 18:30:00+00,
BIOS COMPUTERS SALES AND SERVICE 7801090914,,,1,740.00,5,77510.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-18 18:30:00+00,
kundan reddy 1888,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-23 18:30:00+00,
daiva chari [9175],,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-25 18:30:00+00,
raju 9441,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-14 18:30:00+00,
NARASIMHA 5977,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-25 18:30:00+00,
SRINIVASULU  6334,,,2,740.00,1,420.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-17 18:30:00+00,
sameer 1600,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-13 18:30:00+00,
LENORA SOFT  9331,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-10 18:30:00+00,
MR.MOHD.AQEEL 5664,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-02 18:30:00+00,
MR.RAJU 1089,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-20 18:30:00+00,
Sai Ram communication,,,2,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-23 18:30:00+00,
MAHESH 8609,,,1,740.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-08 18:30:00+00,
Mr. Jangir pasha 6877,,,1,732.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-07 18:30:00+00,
M RAMAKRISHNA CCTV,,,1,726.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-17 18:30:00+00,
MR.RAMANA 3724,,,1,720.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-20 18:30:00+00,
RISHIKA COMPUTERS,,,1,720.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-14 18:30:00+00,
Niharika Info tech,,,2,700.00,2,157810.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-14 18:30:00+00,
RAJU 9700254242,,,1,700.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-12 18:30:00+00,
SAI KUMAR 0697,,,1,700.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-30 18:30:00+00,
MR.ISLAM 5027,,,2,690.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-17 18:30:00+00,
ASHISH,,,1,680.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-08 18:30:00+00,
DZ+ CCTV CAMERA SECURITY,,"{'city': None, 'state': 'Telangana', 'address': 'CHARMINAR', 'country': 'India', 'pincode': None}",1,680.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-17 18:30:00+00,
the crust 5459,,,1,680.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-01 18:30:00+00,
R VENKATESHWARLU 8790016244,,,1,680.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-09 18:30:00+00,
SRAVAN CCTV 9912995150,,,1,680.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-01 18:30:00+00,
SHIVA 7032250743,,,1,680.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-13 18:30:00+00,
MUNAWAR TECHNITION,,,1,664.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-12 18:30:00+00,
KGBN TECHNOLOGIES 8074563195,,,1,660.00,3,60600.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-31 18:30:00+00,
MR.RAMU 0497,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-13 18:30:00+00,
KASINATH 2195,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-26 18:30:00+00,
RAJU 8977490651,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-30 18:30:00+00,
SAI  1911,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-16 18:30:00+00,
PRAVEEN 8879,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-02 18:30:00+00,
YADAGIRI 9133566893,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-04 18:30:00+00,
SRAVAN 1272,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-11 18:30:00+00,
MR.SATTAR 2140,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-04 18:30:00+00,
SHIVA,,"{'city': None, 'state': 'Telangana', 'address': 'UPPAL', 'country': 'India', 'pincode': None}",1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-14 18:30:00+00,
MR.NARESH 9674,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-23 18:30:00+00,
NARASHIMA REDDY6600,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-27 18:30:00+00,
JABBAR 0015,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-09 18:30:00+00,
SAI 7794062181,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-14 18:30:00+00,
SAI 8885028129,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-27 18:30:00+00,
Satish Kumar 7799990034,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-08 18:30:00+00,
IRFAN 9273,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-23 18:30:00+00,
V SRINIVASULU,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-03 18:30:00+00,
SANDEEP 3040,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-26 18:30:00+00,
SANIKASHA 9473,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-25 18:30:00+00,
MOM ABANDONED  HAFEEZ 8894,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-26 18:30:00+00,
APOLLO MICRO SYSTEM 9133560857,,,1,650.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-16 18:30:00+00,
VK TECHNOLOGIES 8106650133,,,1,645.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-06 18:30:00+00,
RAJESH [8537],,,1,640.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-11 18:30:00+00,
RAMESH BABU MUNAGALA,,,1,635.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-30 18:30:00+00,
charan[9108],,,1,630.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-03 18:30:00+00,
MS ENTERPRISES 8499983004,,,1,625.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-26 18:30:00+00,
BEEMA AVENUE 9866695763,,,1,620.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-08 18:30:00+00,
WAZID,,,1,620.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-19 18:30:00+00,
MK TECHNOLOGIES SECURITY SYSTEM 7207008104,,,1,620.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-18 18:30:00+00,
MR.PREM 75951,,,1,620.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-23 18:30:00+00,
VINOD 4968,,,1,600.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-23 18:30:00+00,
MR.G.YADAGIRI 4284,,"{'city': None, 'state': 'Telangana', 'address': 'KARWAN', 'country': 'India', 'pincode': None}",1,600.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-21 18:30:00+00,
TOTAL SOLUTIONS 9959418697,,"{'city': None, 'state': 'Telangana', 'address': 'SUCHITRA', 'country': 'India', 'pincode': None}",1,600.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-19 18:30:00+00,
RAVI[0667],,,2,600.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-29 18:30:00+00,
NAGENDRA 0546,,,1,600.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-09 18:30:00+00,
Hyderbad Technologies,,,1,593.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-29 18:30:00+00,
MODI BUILDERS & INFRASTRUCTURES PRIVATE LIMITED,,,1,590.00,4,124825.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-12 18:30:00+00,
NizamUddin Amer,,,1,590.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-07 18:30:00+00,
JITENDER CCTV 8143352216,,,1,590.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-22 18:30:00+00,
MZS ENTERPRISES 9628,,,1,590.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-04 18:30:00+00,
SV COMPUTERS 9963175503,,,1,590.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-03 18:30:00+00,
SUMAN REDDY 4456,,,1,580.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-29 18:30:00+00,
KBR SECURITY SYSTEMS,,,3,580.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-19 18:30:00+00,
SHOAIB TECHNITION 8886387382,,,1,580.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-04 18:30:00+00,
HARISH,,,1,580.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-27 18:30:00+00,
ASN RAJU 2255,,,1,580.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-29 18:30:00+00,
PRASANTH,,,2,570.00,1,586400.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-18 18:30:00+00,
SUDEER,,,2,570.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-27 18:30:00+00,
SEKHAR  9000545310,,,1,569.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-04 18:30:00+00,
JAJALA AKSHAY,,,2,565.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-30 18:30:00+00,
Srinu  NIOS,,,1,560.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-19 18:30:00+00,
DIVYA 7981489984,,,1,552.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-31 18:30:00+00,
NARENDER 7173,,,1,550.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-21 18:30:00+00,
MR.SHAIK JUNAID  0073,,,1,550.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-12 18:30:00+00,
SS SECURITY SOLUTIONS,,,2,550.00,1,21660.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-05 18:30:00+00,
SRI OM SECURITY SOLUTIONS,,,1,550.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-11 18:30:00+00,
MR.GM MEDICAL3099,,,1,540.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-10 18:30:00+00,
SAI 4417,,,1,540.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-04 18:30:00+00,
BALAKRISHNA,,,1,530.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-05 18:30:00+00,
VISION TECH,,,1,522.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-03 18:30:00+00,
MR.PRADEEP KUMAR 7061,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-10 18:30:00+00,
MEDGENIX PHARMA INDIA PVT LTD  8124222688,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-28 18:30:00+00,
VIJAY KUMAR 8284,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-04 18:30:00+00,
PRASAD [2171],,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-09 18:30:00+00,
salman 0246,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-17 18:30:00+00,
ram 1929,,"{'city': None, 'state': 'Telangana', 'address': 'sainikpuri', 'country': 'India', 'pincode': None}",1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-20 18:30:00+00,
BANK OF BARODA 8942,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-06 18:30:00+00,
VINOD 9989005973,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-02 18:30:00+00,
S R S AGROW 9000524748,,"{'city': None, 'state': 'Telangana', 'address': 'JEEDIMETLA', 'country': 'India', 'pincode': None}",1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-14 18:30:00+00,
MR.JAHANGIR 4085,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-29 18:30:00+00,
MAHAVOOBALI  3786,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-18 18:30:00+00,
praveen[5999],,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-11 18:30:00+00,
SHEKHAR 9666913138,,"{'city': None, 'state': 'Telangana', 'address': 'CHINTAL', 'country': 'India', 'pincode': None}",1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-13 18:30:00+00,
sampath9963574235,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-10 18:30:00+00,
RAJESH 1940,,,1,520.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-09 18:30:00+00,
SKY CCTV 9553543833,,,2,510.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-08 18:30:00+00,
A TO Z  CCTV 9948395123,,,1,510.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-07 18:30:00+00,
NANI NAIDU,,,1,510.00,4,312890.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-05 18:30:00+00,
SR ENTERPRISES 9247402203,,,1,510.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-08 18:30:00+00,
SRIHARI,,,1,510.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-12 18:30:00+00,
TEAM WIN TECHNOLOGES,,,1,510.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-20 18:30:00+00,
MAHALAKSHMI PROFILES PRIVATE LIMITED 2745,,,1,500.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-10 18:30:00+00,
PRAVEENSHI CCTV,,,1,500.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-31 18:30:00+00,
VENKATESH [8845],,,1,490.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-05 18:30:00+00,
M.S.R TECHNO SOLUTIONS,,,1,488.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-19 18:30:00+00,
SS INTERLINK TELECOM SYSTEMS,,,1,480.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-17 18:30:00+00,
RAJU 9014163503,,,1,480.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-08 18:30:00+00,
SANTHOSH 9959884660,,,1,480.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-25 18:30:00+00,
V Raj 9966333397,,,1,480.00,1,480.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-30 18:30:00+00,
NARESH CCTV,,,1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-06 18:30:00+00,
AWEZ TEC,,,1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-24 18:30:00+00,
SMR FIRE AND SAFTY SYSTEMS 9848748484,,,1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-30 18:30:00+00,
MM ELECTRONICS IN,,,2,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-19 18:30:00+00,
VPG TECHNOLOGIES 9030206520,,"{'city': None, 'state': 'Telangana', 'address': 'IDPL', 'country': 'India', 'pincode': None}",1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-13 18:30:00+00,
DIVYA GAYATRI CCTV SOLUTIONS,,,1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-09 18:30:00+00,
KIRAN 9553562222,,,2,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-11 18:30:00+00,
HYTECH VISION SYSTEMS,,,1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-24 18:30:00+00,
Manoj 7386246292,,"{'city': None, 'state': 'Telangana', 'address': 'rk puram', 'country': 'India', 'pincode': None}",1,470.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-22 18:30:00+00,
GOWRISHANKAR 7382450750,,,1,465.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-16 18:30:00+00,
ION SYSTEMS,,,1,460.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-15 18:30:00+00,
LOYAL SECURITY SYSTEMS 9700806061,,"{'city': None, 'state': 'Telangana', 'address': 'MALAKPET', 'country': 'India', 'pincode': None}",1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-14 18:30:00+00,
perfect security systems,,,2,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-19 18:30:00+00,
ILIYAS 8007,,,1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-25 18:30:00+00,
durga 8309081505,,,1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-07 18:30:00+00,
MITHRA NECTWORK SOLUTIONS 9966079211,,,1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-06-18 18:30:00+00,
THE BUILDING COMPANY 9177553088,,"{'city': None, 'state': 'Telangana', 'address': 'SUCHITRA', 'country': 'India', 'pincode': None}",1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-07-19 18:30:00+00,
RAJESH 9949,,,1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-03 18:30:00+00,
RAVINDAR REDDY 5688,,,1,450.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-05-20 18:30:00+00,
